signal_1,signal_2
0.49696229762179556-0.055031043973048754i,0.4437051104525686-0.04896831204597236i
-0.21001659156507235+0.45375389572577923i,-0.18753299627976805+0.40478350400319674i
-0.2796528085579966-0.4144805236266446i,-0.24921842834069502-0.3696683815195774i
0.49938048807347624-0.024880695873119432i,0.44500070130634545-0.022005726866059457i
-0.23706933740345196+0.44022463431363346i,-0.21126068641264167+0.3919488152884105i
-0.25407881828377676-0.4306317925647294i,-0.22597269117533977-0.3833226973685727i
0.499971160083373+0.0053607041799064534i,0.4446568781315923+0.004934112156983354i
-0.2632545113907613+0.4250843389592833i,-0.23412103888101793+0.37772398063138074i
-0.22757500875856723-0.44520713467545125i,-0.20198677744715934-0.3955163642712239i
0.4987321520454337+0.03558248564079189i,0.4426812051181222+0.03175146821276407i
-0.2884762870283186+0.4083884166458375i,-0.25603268277885227+0.3621670583081017i
-0.20023837255036633-0.45815321046210766i,-0.177352422185513-0.4062098346919627i
0.4956679981973213+0.06567404975992719i,0.43908731700981385+0.05834744387193352i
-0.31264236344193336+0.39019796728343303i,-0.27691810545293233+0.3453408629367776i
-0.17216895001540106-0.4694226428434961i,-0.15216343126952606-0.41536932070161536i
0.49078991202705136+0.09552527432728702i,0.4338948445851075+0.08462435070619408i
-0.3356643031634907+0.3705795601097879i,-0.29670392997220285+0.3273127105170458i
-0.14346946319335832-0.47897419053369816i,-0.12651531986948125-0.4229668992941995i
0.48411574523643736+0.12502691667245708i,0.4271293176278723+0.11048607291309213i
-0.35745785577412986+0.3496049900753597i,-0.31532117582284713+0.308154147326826i
-0.1142449398888056-0.4867728989674861i,-0.10050494576729714-0.4289805950088393i
0.4756699224115244+0.15407101344592292i,0.41882204584491506+0.13583842357476617i
-0.3779432662246191+0.3273510151046412i,-0.33270550189335835+0.2879406637760919i
-0.0846023293145022-0.49279022821902985i,-0.07423013898057045-0.43339443962604246i
0.465483351639087+0.18255127571859409i,0.4090099782701994+0.16058949221333416i
-0.39704556670460617+0.30389907519509907i,-0.34879743088599663+0.26675139437166i
-0.054650110703180294-0.4970041574457766i,-0.04778932912364209-0.4361985087969094i
0.453593311396295+0.21036347795366733i,0.39773554177678844+0.18464998234433874i
-0.41469485099263+0.2793349943817347i,-0.36354255436557137+0.24466880499586488i
-0.024497896320110818-0.4993992654752843i,-0.021281171942337508-0.43738893555352554i
0.44004331412748865+0.23740583942736i,0.3850464593956716+0.20793353777316279i
-0.430826530282889+0.25374866665795137i,-0.376891717734676+0.22177836874646167i
0.00574396967074467-0.4999667872400936i,0.005195823543052958-0.4369679007383713i
0.4248829470073048+0.2635793967026768i,0.3709955492164488+0.23035705642761345i
-0.44538156955254954+0.2272337270021177i,-0.38880118450457474+0.1981682316248321i
0.03596481501901666-0.49870464585411345i,0.03154366586007833-0.43494360047931185i
0.4081676904729003+0.28878836579311706i,0.3556405047162202+0.2518409905726466i
-0.45830670360459386+0.19988720871373328i,-0.39923277931325435+0.1739288693933121i
0.0660540444008659-0.49561746021313247i,0.057665248458458405-0.4313301909252635i
0.3899587151893635+0.31294049269095564i,0.33904365743201176+0.27230963231043204i
-0.46955463199558045+0.17180918831319753i,-0.4081540092266718+0.14915273695184827i
0.09590154415040358-0.49071652809164334i,0.08346471224209068-0.42614771054425227i
0.3703226581913324+0.33594739097731885i,0.3212717229563842+0.291691383329762i
-0.4790841921349669+0.14310241930469533i,-0.4155381629445954+0.12393391160754165i
0.12539808522844986-0.48401978479783614i,0.10884780188856734-0.4194219803714489i
0.3493313790200475+0.3577248652785434i,0.3023955312965795+0.3099190079341216i
-0.4868605099225248+0.11387195614247111i,-0.42136438761956313+0.09836773162896174i
0.15443572295393893-0.4755517375380686i,0.13372221461539213-0.41118448267801894i
0.3270616967482708+0.3781932193851095i,0.2824897426937374+0.3269298684458804i
-0.49285512737257925+0.08422476977661392i,-0.4256177430849385+0.07255043148961036i
0.1829081920351234-0.4653433757310075i,0.15799794008675616-0.4014722186134772i
0.30359510885544966+0.39727754790556336i,0.26163255005047814+0.34266614215591545i
-0.49704610675802435+0.05426935618528952i,-0.4282892333760994+0.046578775212261024i
0.21071129545493636-0.45343205759965843i,0.18158759019397522-0.39032754545277815i
0.279017492981918+0.41490801038810277i,0.23990536916248661+0.3570750190625115i
-0.4994181108929868+0.02411533932602431i,-0.4293758155173497+0.020549689227447612i
0.2377432857873541-0.43986137345630105i,0.2044067174872269-0.37779799415632065i
0.25341879265359013+0.43102008690665594i,0.21739251799161716+0.3701088797208226i
-0.49996245926034616-0.006126930040930943i,-0.42888038563442693-0.005440103844534272i
0.2639052375493074-0.42468098618065486i,0.22637412108481236-0.36393606802334394i
0.22689268812725702+0.445554814176121i,0.19418088625568755+0.3817254526035638i
-0.4986771597787001-0.036346778189023335i,-0.42681174254058574-0.03129444908801147i
0.28910140922549316-0.4079464494750535i,0.24741213893945613-0.34879902328976903i
0.19953625356105303+0.4584590013326833i,0.17035959664197423+0.3918879504554213i
-0.4955669160925286-0.0664336134437383i,-0.42318452902999965-0.05691811947738584i
0.3132395936412308-0.38971900456173714i,0.26744692539848347-0.33244863258729124i
0.17144960176469806+0.46968542458954876i,0.14601965897873953+0.4005651852069515i
-0.49064311035887376-0.09627733090066468i,-0.4180191511978317-0.08221717098843254i
0.33623145540114663-0.3700653560662621i,0.2864087130561306-0.3149509322433156i
0.14273551782958166+0.4791930000557363i,0.12125361872026737+0.40773166109819264i
-0.48392376159352946-0.12576871536219045i,-0.4113416761896848-0.10709929129550091i
0.3579928541588111-0.3490574279071996i,0.30423205796069236-0.296375954459312i
0.11349908297944014+0.4869469340854861i,0.09615520111776373+0.4133676457482343i
-0.4754334597291771-0.15479984101825306i,-0.4031837088648546-0.13147414074517488i
0.37844415253429475-0.32677210008546176i,0.3208560673080524-0.27679744545944335i
0.0838472900181772+0.4929188506080706i,0.07081895245870401+0.417459218992935i
-0.46520327562678576-0.1832644664084846i,-0.39358224793714014-0.15525368433226386i
0.3975105075527994-0.30329092733649377i,0.336224608824112-0.2562925707507744i
0.053888651782121294+0.49708689497203506i,0.045339879763143374+0.4199982993999481i
-0.45327064736959555-0.2110584232203605i,-0.3825795222340761-0.17835251344423433i
0.415122144537826-0.2786998406749437i,0.3502865011128764-0.2349416086814086i
0.023732804029613863+0.49943581392384206i,0.01981309032541272+0.4209826484567026i
-0.43967924325580093-0.2380799975005166i,-0.3702228077892624-0.20068815618506916i
0.4312146124565445-0.25308883292402834i,0.3629956843237466-0.2128276335228598i
-0.006509895778810254+0.4999570114282334i,-0.005666567516191792+0.4204158525133276i
-0.42447880199132076-0.2642303018841646i,-0.35656422655364467-0.22218137513878247i
0.4457290197829124-0.22655162938042367i,0.37431137057042113-0.19003618933825578i
-0.036728772341367455+0.49864858012602986i,-0.03100486100908856+0.41830728264817435i
-0.40772495066748127-0.2894136374804074i,-0.3416605275791501-0.2427564514863242i
0.4586122500153863-0.19918534481990346i,0.3841981736142458-0.1666549559280298i
-0.06681323753912916+0.49551530831424684i,-0.05610852565972004+0.414672032708126i
-0.38947900118973583-0.3135378440891077i,-0.3255728515920311-0.26234145444714746i
0.46981715606052-0.17109012809893975i,0.392626217407716-0.14277340816968145i
-0.0966531951410754+0.4905686624229827i,-0.08088561261537347+0.4095308358590733i
-0.36980772590240474-0.33651463746766686i,-0.30836647993351984-0.2808684950779726i
0.4793027327710923-0.14236879565286986i,0.39957122317668303-0.11848247008791228i
-0.1261394437090499+0.4838267450532058i,-0.10524582944609262+0.4029099600636806i
-0.34878311323055233-0.3582599324134641i,-0.29011056890138476-0.29827396352594276i
0.48703426700734775-0.11312645523186951i,0.4050145748046656-0.09387416500590824i
-0.15516407622815598+0.47531422872900386i,-0.1291008730495964+0.3948410829830241i
-0.32648210423324703-0.3786941504796096i,-0.2708778705778604-0.3144987489015834i
0.4929834646721894-0.08347012125169748i,0.4089433623674438-0.06904126313750977i
-0.1836208750001206+0.465062265606735i,-0.15236475343810368+0.3853611468760004i
-0.30298631103230655-0.39774251119790704i,-0.25074444127675033-0.329488441007655i
0.49712855425543145-0.053508323166861854i,0.41135040375117493-0.044076927983949896i
-0.2114057003544829+0.4531083734715051i,-0.17495410720710472+0.3745121941452024i
-0.27838171814695845-0.41533530574327365i,-0.2297893387851831-0.34319351323374775i
0.49945436650818237-0.02335070829939516i,0.41223424437250855-0.01907436289709442i
-0.23841687175509402+0.43949629843817634i,-0.1967884995311985+0.3623411842497455i
-0.2527583678274021-0.43140815203812133i,-0.20809430961360648-0.35556948600250027i
0.4999523899557855+0.006892359423285894i,0.4115991351035383+0.005873540835628535i
-0.2645555399072404+0.4242758548593614i,-0.2177907135819587+0.34889979277439187i
-0.22621003053881725-0.44590223036313037i,-0.18574346750046178-0.36657707023101416i
0.49862080204616344+0.03711020335298911i,0.4094549885883781+0.030674553041573852i
-0.28972604850363826+0.40750274302627243i,-0.2378870263164055+0.334244193509494i
-0.19883386180170615-0.45876449861217683i,-0.16282296444624256-0.37618229035127837i
0.4954644758195766+0.06719223914977915i,0.4058173142207221+0.05523744952274954i
-0.3138362842854642+0.3892383453295605i,-0.2570074696422852+0.3184348244581748i
-0.17073004664438515-0.469947886403678i,-0.13942065557448519-0.38435658651396676i
0.4904949620753875+0.09702837947320103i,0.4007071321331378+0.0794723514218675i
-0.33679801413735067+0.3695495016261097i,-0.2750860760274289+0.30153613874499313i
-0.1420014329687781-0.4794114673379857i,-0.1156257591351033-0.39107689568293125i
0.48373044710109125+0.1265094368546994i,0.3941508666282827+0.10329105781848891i
-0.35852720798271887+0.3485082646338474i,-0.2920611076852803+0.2836163414540819i
-0.11275315517123619-0.48712060877044516i,-0.09152851297798155-0.39632571140998346i
0.47519568611830987+0.15552752327689226i,0.3861802195595972+0.12660737031149744i
-0.3789443462977966+0.3261916362497198i,-0.30787526853581787+0.26474711347439944i
-0.08309224939576806-0.49304709855201134i,-0.06721982883231095-0.4000911221635813i
0.464921912689305+0.18397644499741178i,0.37683202424440465+0.14933740838087425i
-0.39797471111894656+0.30268128575579717i,-0.32247589821206324+0.2450033234748436i
-0.05312726182769037-0.4971692482736052i,-0.04279094572905367-0.40236682816834607i
0.4529467244155446+0.21175209117242474i,0.3661480805647467+0.1713999143633636i
-0.41554865947834535+0.2780632509447513i,-0.335815147454895+0.2244627291725069i
-0.022967851461175387-0.49947197263638327i,-0.018333083900966746-0.4031521367956115i
0.43931394534661783+0.23875281485763922i,0.35417497198081016+0.19271654692213452i
-0.43160187826735763+0.2524276232584609i,-0.34785013431414435+0.2032056690931408i
0.007275611205604132-0.49994684465745787i,0.006062899513696736-0.4024519366280054i
0.42407346560302217+0.2648798049924961i,0.34096386524838557+0.21321216194066994i
-0.4460756195949111+0.22586821809199883i,-0.3585430806511663+0.18131474605400208i
0.03749244807913005-0.4985921265090362i,0.030306851651039093-0.4002766504032695i
0.40728105879973375+0.2900374480062426i,0.32657029369490753+0.23281507982488575i
-0.4589169157795646+0.19848223146955013i,-0.3678614285164979+0.15887450362511332i
0.06757207850486052-0.49541277587812615i,0.054309660690713475-0.39664216712253136i
0.3889981779387135+0.31413367772256673i,0.3110539249678966+0.25145733825492783i
-0.47007877318849023+0.17036988434867792i,-0.3757779360563166+0.1359710968461503i
0.09740442394496629-0.4904204278235279i,0.07798358694361351-0.3915697536883674i
0.3692917305172946+0.3370803122822892i,0.294478314225318+0.26907492948930434i
-0.4795203442139994+0.14163405585463096i,-0.38227075268236715+0.11269195849203087i
0.12688031081853626-0.48363335219651293i,0.10124258701537726-0.3850859465145473i
0.3482338336754568+0.3587933768511221i,0.27691064378896835+0.285608021388022i
-0.48720707675825753+0.11237990678689938i,-0.3873234733212661+0.08912546219104904i
0.15589187003002827-0.47507638678100983i,0.1240026298361346-0.37722242362520647i
0.3259015502780457+0.3791934109315229i,0.25842145032910796+0.30100116138858174i
-0.493110840679133+0.0827144947758209i,-0.3909251716414164+0.06536058370524725i
0.18433293172386447-0.4647808463979741i,0.1461820033842686-0.36801585783392804i
0.3023766068977613+0.3982057591540126i,0.23908434069167414+0.3152034627386026i
-0.4972100307344436+0.05274638249760061i,-0.3930704122373361+0.04148656168309604i
0.21209941382053588-0.4527844083065838i,0.16770161097408032-0.3575077516634083i
0.27774509473097675+0.41576084448378636i,0.21897569751773457+0.3281687723609367i
-0.49948964564787046+0.02258524038150902i,-0.3937592418327312+0.01759255919010517i
0.23908970291234413-0.4391309743216404i,0.18848525602304392-0.34574425473388154i
0.2520971545409085+0.4317944228428018i,0.19817437583837036+0.3398558198011848i
-0.4999413430071925-0.00765855473682121i,-0.39299715964463117-0.006232672686664434i
0.2652050261248638-0.4238705101517696i,0.2084599142646708-0.3327759644123909i
0.2255266467811089+0.4462478182155312i,0.17676139185737041+0.3502283467839775i
-0.49856346979393323-0.037874323547241975i,-0.3907950671309766-0.029901127878877023i
0.290349812583271-0.4070588625463706i,0.2275559924268392-0.3186577105761263i
0.19813080810648973+0.4590681373779961i,0.15481960515788873+0.35925521698148577i
-0.49536106843269956-0.06795148930386374i,-0.3871691974223709-0.05332587376017i
0.31443204316072804-0.3887575549204824i,0.24570757245276792-0.3034483253997064i
0.17000989552889664+0.4702084634642665i,0.13243339558854123+0.3669105056764024i
-0.4903458583380719-0.09777998248848846i,-0.38214102481613-0.07642137371495568i
0.3373635872288958-0.3690335622054892i,0.2628526404025503-0.287210399129967i
0.141266819519474+0.47962802766205437i,0.1096883360983743+0.3731735690811547i
-0.48353619302657685-0.1272506436178069i,-0.37573715478582376-0.09910380264445978i
0.3590605251782093-0.34795906574961505i,0.2789332992371524-0.2700100228608542i
0.1120067674005076+0.48729235840907i,0.0866708627992864+0.37802909315509586i
-0.4749569929506927-0.15625562272025834i,-0.3679891950327393-0.12129135423531319i
0.37944345552763215-0.32561118916516896i,0.29389596475308943-0.2519165193660848i
0.08233681840496929+0.4931734075441445i,0.06346794353854819+0.38146712184162396i
-0.46463965430068943-0.18468877402063932i,-0.35893360817610764-0.14290453885401325i
0.3984377854999998-0.302071716089223i,0.30769154400524745-0.23300216308807406i
0.05236555181247998+0.4972496529514632i,0.04016674626308865+0.38348306472723465i
-0.4526219341080468-0.2124460443880864i,-0.3486115467471532-0.1638664709728736i
0.4159740039995703-0.27742679089060085i,0.32027559562658314-0.21334189041764734i
0.02220264959574675+0.49950617732227204i,0.016854308451178298+0.38407768420433464i
-0.43894781207092326-0.2394258541258768i,-0.3370686712169743-0.18410314507955144i
0.4319879359928024-0.2517666034184587i,0.33160847152666306-0.193013001430812i
-0.008041504968384794+0.4999347227458256i,-0.006382791123614488+0.383257062298516i
-0.4236673296073362-0.2655294687095231i,-0.3243549518498918-0.203543699072164i
0.4464209773614351-0.2251850589461451i,0.3416554395259862-0.17209485427558785i
-0.03825623125434899+0.4985337209297958i,-0.029458757047312597+0.3810325473988415i
-0.406836406725049-0.2906613601127578i,-0.3105244552327113-0.22212066419612594i
0.45922030936840963-0.1977794345182029i,0.35038678655912703-0.15066855342409027i
-0.06833095633144878+0.49530829893954975i,-0.052288897110733375+0.3774206812063792i
-0.3885166373783411-0.3147295563991111i,-0.29563511638480516-0.23977020063577642i
