index,particle,x,y,z,active,cell_id,group
4156,1H,6.669999999999998,44.34,28.45,false,0,none
4157,1H,6.920000000000001,42.89,29.29,false,0,none
4158,16O,5.050000000000002,43.76,29.78,false,0,none
4159,1H,5.060000000000001,43.62,30.73,false,0,none
4160,12C,44.89,17.75,16.21,false,0,none
4161,1H,45.15,16.68,16.38,false,0,none
4162,1H,44.05,17.84,15.5,false,0,none
4163,16O,46.089999999999996,18.36,15.65,false,0,none
4164,1H,46.690000000000005,18.24,16.39,false,0,none
4165,12C,44.48,18.49,17.46,false,0,none
4166,1H,44.9,19.51,17.31,false,0,none
4167,16O,45.15,17.85,18.58,false,0,none
4168,1H,45.89000000000001,18.4,18.84,false,0,none
4169,12C,43,18.56,17.61,false,0,none
4170,1H,42.52,18.71,16.62,false,0,none
4171,1H,42.72,17.53,17.92,false,0,none
4172,16O,42.52,19.56,18.52,false,0,none
4173,1H,42.42,20.3,17.92,false,0,none
4174,12C,19.67,9.109999999999998,30.35,false,0,none
4175,1H,19.67,10.21,30.44,false,0,none
4176,1H,19.14,8.87,29.41,false,0,none
4177,16O,19.06,8.44,31.519999999999996,false,0,none
4178,1H,18.9,9.230000000000002,32.03,false,0,none
4179,12C,21.06,8.43,30.21,false,0,none
4180,1H,21.02,7.359999999999999,30.5,false,0,none
4181,16O,22.000000000000004,9.1,31,false,0,none
4182,1H,21.69,8.86,31.88,false,0,none
4183,12C,21.61,8.44,28.799999999999997,false,0,none
4184,1H,22.57,7.880000000000002,28.87,false,0,none
4185,1H,21.03,7.819999999999999,28.08,false,0,none
4186,16O,21.58,9.75,28.22,false,0,none
4187,1H,22.38,10.14,28.56,false,0,none
4188,12C,36.75,43,24.21,false,0,none
4189,1H,37.85,43.01,24.389999999999997,false,0,none
4190,1H,36.25,43.940000000000005,24.54,false,0,none
4191,16O,36.19,41.86,24.919999999999998,false,0,none
4192,1H,36.98,41.419999999999995,25.250000000000004,false,0,none
4193,12C,36.5,42.81,22.77,false,0,none
4194,1H,35.41,42.67,22.59,false,0,none
4195,16O,37.17,41.69,22.31,false,0,none
4196,1H,36.48,41.03,22.29,false,0,none
4197,12C,36.96,44.04,21.98,false,0,none
4198,1H,36.66,44.96999999999999,22.52,false,0,none
4199,1H,38.06,44.09,21.81,false,0,none
4200,16O,36.18,44.16,20.840000000000003,false,0,none
4201,1H,36.75,43.93,20.1,false,0,none
4202,12C,6.059999999999998,4.860000000000001,46,false,0,none
4203,1H,5.469999999999999,3.9599999999999986,45.71,false,0,none
4204,1H,6.589999999999999,5.290000000000001,45.11,false,0,none
4205,16O,7.030000000000001,4.549999999999997,47.02,false,0,none
4206,1H,7.9399999999999995,4.729999999999999,46.76,false,0,none
4207,12C,5.210000000000002,6.03,46.45,false,0,none
4208,1H,5.860000000000002,6.669999999999998,47.08,false,0,none
4209,16O,4.130000000000001,5.699999999999998,47.36,false,0,none
4210,1H,4.499999999999999,5.760000000000001,48.24,false,0,none
4211,12C,4.619999999999998,6.89,45.33,false,0,none
4212,1H,5.349999999999999,7.009999999999999,44.51,false,0,none
4213,1H,3.799999999999999,6.39,44.78,false,0,none
4214,16O,4.26,8.24,45.74,false,0,none
4215,1H,5.03,8.720000000000002,45.43000000000001,false,0,none
4216,12C,13.73,25.06,16.46,false,0,none
4217,1H,14.21,25.69,17.24,false,0,none
4218,1H,13.919999999999998,25.61,15.52,false,0,none
4219,16O,12.34,25,16.76,false,0,none
4220,1H,11.84,25.51,16.12,false,0,none
4221,12C,14.399999999999999,23.73,16.37,false,0,none
4222,1H,15.45,24.02,16.18,false,0,none
4223,16O,13.919999999999998,23.02,15.19,false,0,none
4224,1H,13.48,22.269999999999996,15.6,false,0,none
4225,12C,14.39,22.91,17.67,false,0,none
4226,1H,14.66,23.62,18.48,false,0,none
4227,1H,13.43,22.37,17.82,false,0,none
4228,16O,15.43,21.92,17.53,false,0,none
4229,1H,16.31,22.299999999999997,17.5,false,0,none
4230,12C,1.7400000000000002,4.050000000000002,31.84,false,0,none
4231,1H,2.6399999999999992,4.0600000000000005,32.5,false,0,none
4232,1H,1.7099999999999993,3.0100000000000007,31.45,false,0,none
4233,16O,1.9600000000000015,4.959999999999999,30.72,false,0,none
4234,1H,2.2700000000000014,5.830000000000001,30.990000000000002,false,0,none
4235,12C,0.42999999999999955,4.510000000000002,32.48,false,0,none
4236,1H,-0.289999999999998,4.7399999999999975,31.66,false,0,none
4237,16O,0.5800000000000001,5.619999999999999,33.35,false,0,none
4238,1H,0.009999999999998932,6.340000000000001,33.06,false,0,none
4239,12C,-0.04999999999999879,3.3600000000000008,33.22,false,0,none
4240,1H,-1.0199999999999985,3.579999999999998,33.72,false,0,none
4241,1H,-0.2200000000000013,2.5299999999999985,32.5,false,0,none
4242,16O,0.7700000000000005,2.9000000000000004,34.37,false,0,none
4243,1H,1.5599999999999987,2.5299999999999985,33.98,false,0,none
4244,12C,16.54,9.39,7.249999999999998,false,0,none
4245,1H,15.57,9.83,7.589999999999999,false,0,none
4246,1H,16.72,9.53,6.169999999999998,false,0,none
4247,16O,16.5,8.000000000000002,7.610000000000001,false,0,none
4248,1H,17.33,7.7,7.239999999999999,false,0,none
4249,12C,17.52,10.13,8.129999999999999,false,0,none
4250,1H,17.18,11.19,8.16,false,0,none
4251,16O,18.819999999999997,9.91,7.55,false,0,none
4252,1H,19.29,10.71,7.800000000000002,false,0,none
4253,12C,17.61,9.580000000000002,9.509999999999998,false,0,none
4254,1H,16.64,9.640000000000004,10.040000000000001,false,0,none
4255,1H,17.87,8.500000000000002,9.48,false,0,none
4256,16O,18.57,10.26,10.37,false,0,none
4257,1H,18.56,11.17,10.05,false,0,none
4258,12C,51.42,12.75,7.500000000000001,false,0,none
4259,1H,51.61,11.81,8.05,false,0,none
4260,1H,51.28,12.49,6.43,false,0,none
4261,16O,52.57,13.74,7.610000000000001,false,0,none
4262,1H,52.84,13.670000000000002,8.529999999999998,false,0,none
4263,12C,50.06,13.37,7.890000000000001,false,0,none
4264,1H,50.03,14.44,7.599999999999998,false,0,none
4265,16O,49.91,13.439999999999998,9.32,false,0,none
4266,1H,49.77,12.53,9.59,false,0,none
4267,12C,48.85,12.69,7.2700000000000005,false,0,none
4268,1H,49,12.48,6.199999999999999,false,0,none
4269,1H,48.69,11.64,7.610000000000001,false,0,none
4270,16O,47.61,13.42,7.420000000000001,false,0,none
4271,1H,47.7,13.99,8.200000000000001,false,0,none
4272,12C,38.99000000000001,5.870000000000001,40.23,false,0,none
4273,1H,39.54,5.109999999999999,40.82000000000001,false,0,none
4274,1H,39.46,6.869999999999997,40.4,false,0,none
4275,16O,37.59,6.020000000000001,40.49,false,0,none
4276,1H,37.33,5.180000000000001,40.89,false,0,none
4277,12C,39.27,5.579999999999999,38.8,false,0,none
4278,1H,38.55,6.089999999999998,38.13000000000001,false,0,none
4279,16O,39.2,4.14,38.55,false,0,none
4280,1H,38.32,3.879999999999999,38.29,false,0,none
4281,12C,40.68,6,38.55,false,0,none
4282,1H,40.82000000000001,7.059999999999998,38.84,false,0,none
4283,1H,41.41,5.440000000000001,39.18,false,0,none
4284,16O,41.18999999999999,5.88,37.18,false,0,none
4285,1H,41.66,5.039999999999999,37.11,false,0,none
4286,12C,5.38,29.47,46.28,false,0,none
4287,1H,5.509999999999998,29.929999999999996,47.28,false,0,none
4288,1H,4.440000000000001,28.88,46.39,false,0,none
4289,16O,6.35,28.500000000000004,46.15,false,0,none
4290,1H,7.199999999999999,28.92,45.98,false,0,none
4291,12C,5.34,30.41,45.01,false,0,none
4292,1H,5.440000000000001,29.729999999999997,44.13999999999999,false,0,none
4293,16O,6.410000000000001,31.3,45.05,false,0,none
4294,1H,6.699999999999999,31.56,44.169999999999995,false,0,none
4295,12C,3.9999999999999987,31.08,44.89,false,0,none
4296,1H,3.8100000000000023,31.67,43.970000000000006,false,0,none
4297,1H,3.2199999999999993,30.28,44.88,false,0,none
4298,16O,3.839999999999999,32.19,45.830000000000005,false,0,none
4299,1H,4.389999999999998,32.92,45.56,false,0,none
4300,12C,40.04,38.52,21.62,false,0,none
4301,1H,40.45000000000001,38.6,20.6,false,0,none
4302,1H,40.6,37.699999999999996,22.13,false,0,none
4303,16O,38.67,38.13000000000001,21.42,false,0,none
4304,1H,38.48,37.66,22.24,false,0,none
4305,12C,40.22,39.86,22.33,false,0,none
4306,1H,39.6,39.75,23.24,false,0,none
4307,16O,39.75,41.03,21.66,false,0,none
4308,1H,38.8,41.12,21.81,false,0,none
4309,12C,41.61,40.160000000000004,22.97,false,0,none
4310,1H,42.12,39.19,23.12,false,0,none
4311,1H,42.24999999999999,40.75999999999999,22.29,false,0,none
4312,16O,41.51,40.82000000000001,24.26,false,0,none
4313,1H,41.28000000000001,41.74,24.08,false,0,none
4314,12C,45.08,31.89,5.359999999999998,false,0,none
4315,1H,45.81,31.11,5.060000000000001,false,0,none
4316,1H,44.13999999999999,31.41,5.709999999999997,false,0,none
4317,16O,44.79,32.49,4.090000000000002,false,0,none
4318,1H,43.87,32.25,4.010000000000002,false,0,none
4319,12C,45.75,32.84,6.370000000000002,false,0,none
4320,1H,45.3,33.83,6.15,false,0,none
4321,16O,47.16,33,5.96,false,0,none
4322,1H,47.33,32.28,5.34,false,0,none
4323,12C,45.69,32.56,7.839999999999997,false,0,none
4324,1H,46.32,31.69,8.139999999999999,false,0,none
4325,1H,46.05,33.49,8.32,false,0,none
4326,16O,44.370000000000005,32.28,8.179999999999998,false,0,none
4327,1H,44.29,32.82,8.97,false,0,none
4328,12C,52.83,11.929999999999998,33.79,false,0,none
4329,1H,53.81999999999999,12.26,34.17,false,0,none
4330,1H,52.25,11.61,34.68,false,0,none
4331,16O,53.05,10.769999999999998,32.89,false,0,none
4332,1H,52.35,10.83,32.24,false,0,none
4333,12C,52.17,13.08,33.07,false,0,none
4334,1H,51.44,12.59,32.39,false,0,none
4335,16O,53.06,13.83,32.22,false,0,none
4336,1H,52.42,14,31.53,false,0,none
4337,12C,51.36,13.98,33.96,false,0,none
4338,1H,50.65,14.54,33.32,false,0,none
4339,1H,50.61,13.53,34.63,false,0,none
4340,16O,52.29,14.79,34.69,false,0,none
4341,1H,51.92999999999999,14.91,35.57,false,0,none
4342,12C,33.71,18,23.260000000000005,false,0,none
4343,1H,33.17,17.59,22.37,false,0,none
4344,1H,34.06,19.03,23.06,false,0,none
4345,16O,34.83,17.18,23.54,false,0,none
4346,1H,35.39,17.26,22.77,false,0,none
4347,12C,32.76,18.2,24.43,false,0,none
4348,1H,33.38,18.720000000000002,25.19,false,0,none
4349,16O,32.29,17.01,25.06,false,0,none
4350,1H,32.83,16.75,25.81,false,0,none
4351,12C,31.6,19.13,24.1,false,0,none
4352,1H,31.94,19.99,23.48,false,0,none
4353,1H,30.86,18.58,23.49,false,0,none
4354,16O,31.020000000000003,19.59,25.39,false,0,none
4355,1H,30.590000000000003,18.8,25.72,false,0,none
4356,12C,8.62,33.66,9.509999999999998,false,0,none
4357,1H,7.880000000000002,32.99,10,false,0,none
4358,1H,9.310000000000002,32.96,9,false,0,none
4359,16O,9.42,34.3,10.63,false,0,none
4360,1H,8.77,34.58,11.28,false,0,none
4361,12C,7.990000000000002,34.64,8.500000000000002,false,0,none
4362,1H,7.589999999999999,34.08,7.639999999999998,false,0,none
4363,16O,8.97,35.55,7.930000000000001,false,0,none
4364,1H,9.740000000000002,35.49,8.500000000000002,false,0,none
4365,12C,6.7700000000000005,35.37,8.930000000000001,false,0,none
4366,1H,6.35,35.85,8.029999999999998,false,0,none
4367,1H,5.92,34.68,9.109999999999998,false,0,none
4368,16O,6.950000000000002,36.31,9.98,false,0,none
4369,1H,7.709999999999999,36.84,9.740000000000002,false,0,none
4370,12C,4.999999999999999,20.46,30.21,false,0,none
4371,1H,5.050000000000002,21.28,30.96,false,0,none
4372,1H,6.03,20.11,29.98,false,0,none
4373,16O,4.37,20.92,28.96,false,0,none
4374,1H,4.510000000000002,20.210000000000004,28.33,false,0,none
4375,12C,4.320000000000001,19.26,30.86,false,0,none
4376,1H,4.670000000000002,19.219999999999995,31.91,false,0,none
4377,16O,4.630000000000002,18.06,30.17,false,0,none
4378,1H,4.5600000000000005,18.28,29.24,false,0,none
4379,12C,2.8299999999999996,19.52,30.87,false,0,none
4380,1H,2.599999999999999,20.610000000000003,30.82,false,0,none
4381,1H,2.2599999999999985,19.16,29.99,false,0,none
4382,16O,2.1699999999999995,18.84,31.93,false,0,none
4383,1H,2.3200000000000003,17.92,31.73,false,0,none
4384,12C,46.01,11.82,13.2,false,0,none
4385,1H,46.62,11.41,12.37,false,0,none
4386,1H,45.89000000000001,12.91,12.98,false,0,none
4387,16O,46.76,11.64,14.42,false,0,none
4388,1H,46.17,11.71,15.17,false,0,none
4389,12C,44.65,11.16,13.239999999999998,false,0,none
4390,1H,44.15,11.65,12.38,false,0,none
4391,16O,43.89,11.47,14.399999999999999,false,0,none
4392,1H,43.90999999999999,10.66,14.91,false,0,none
4393,12C,44.68,9.660000000000002,12.96,false,0,none
4394,1H,45.48,9.47,12.210000000000003,false,0,none
4395,1H,44.92,9.059999999999999,13.870000000000001,false,0,none
4396,16O,43.39,9.32,12.49,false,0,none
4397,1H,43.26,8.4,12.74,false,0,none
4398,12C,18.22,10.99,34.71,false,0,none
4399,1H,19.019999999999996,10.36,34.27,false,0,none
4400,1H,18.74,11.65,35.44,false,0,none
4401,16O,17.24,10.16,35.37,false,0,none
4402,1H,17.25,9.259999999999998,35.04,false,0,none
4403,12C,17.59,11.780000000000001,33.54,false,0,none
4404,1H,16.59,12.05,33.93,false,0,none
4405,16O,17.38,10.98,32.37,false,0,none
4406,1H,16.45,11.000000000000002,32.15,false,0,none
4407,12C,18.34,13.01,33.2,false,0,none
4408,1H,18.7,13.66,34.02,false,0,none
4409,1H,19.29,12.76,32.69,false,0,none
4410,16O,17.77,13.89,32.16,false,0,none
4411,1H,18.53,14.26,31.69,false,0,none
4412,12C,18.36,54.650000000000006,29.98,false,0,none
4413,1H,18.28,53.92,29.14,false,0,none
4414,1H,18.46,55.64999999999999,29.52,false,0,none
4415,16O,19.54,54.37,30.790000000000003,false,0,none
4416,1H,20.25,54.54,30.17,false,0,none
4417,12C,17.2,54.47,30.9,false,0,none
4418,1H,17.31,53.57,31.53,false,0,none
4419,16O,15.98,54.33,30.190000000000005,false,0,none
4420,1H,15.82,53.38999999999999,30.26,false,0,none
4421,12C,17.07,55.72,31.7,false,0,none
4422,1H,18.06,56.1,32.05,false,0,none
4423,1H,16.78,56.53,31.01,false,0,none
4424,16O,16.11,55.72,32.85,false,0,none
4425,1H,15.87,56.64,32.94,false,0,none
4426,12C,23.12,16.54,0.3999999999999986,false,0,none
4427,1H,23.61,15.68,-0.11000000000000065,false,0,none
4428,1H,23.29,17.48,-0.15999999999999945,false,0,none
4429,16O,23.75,16.76,1.7099999999999993,false,0,none
4430,1H,23.76,15.87,2.0500000000000003,false,0,none
4431,12C,21.63,16.31,0.4200000000000006,false,0,none
4432,1H,21.33,16.34,-0.6400000000000019,false,0,none
4433,16O,21,17.46,1.0199999999999985,false,0,none
4434,1H,20.76,17.99,0.2600000000000012,false,0,none
4435,12C,21.040000000000003,14.99,1.0099999999999996,false,0,none
4436,1H,21.27,14.86,2.09,false,0,none
4437,1H,19.94,15.030000000000001,0.910000000000002,false,0,none
4438,16O,21.600000000000005,14.019999999999998,0.1299999999999985,false,0,none
4439,1H,22.499999999999996,13.84,0.43999999999999845,false,0,none
4440,12C,45.36999999999999,33.67,22.069999999999997,false,0,none
4441,1H,45.79,33.44,21.06,false,0,none
4442,1H,44.31,33.37,22.13,false,0,none
4443,16O,45.3,35.14,22.28,false,0,none
4444,1H,46.22,35.41,22.38,false,0,none
4445,12C,46.15,32.98,23.24,false,0,none
4446,1H,45.72,33.45,24.15,false,0,none
4447,16O,47.6,33.21,23.14,false,0,none
4448,1H,47.92,33.39,24.02,false,0,none
4449,12C,45.88,31.519999999999996,23.41,false,0,none
4450,1H,44.89,31.350000000000005,22.94,false,0,none
4451,1H,46.7,30.920000000000005,22.96,false,0,none
4452,16O,45.88,31.220000000000002,24.820000000000004,false,0,none
4453,1H,45.67,30.3,24.97,false,0,none
4454,12C,27.53,18.77,32.47,false,0,none
4455,1H,26.83,19.3,31.79,false,0,none
4456,1H,26.87,18.14,33.11,false,0,none
4457,16O,28.19,19.84,33.36,false,0,none
4458,1H,27.9,20.640000000000004,32.91,false,0,none
4459,12C,28.43,17.87,31.68,false,0,none
4460,1H,27.7,17.6,30.88,false,0,none
4461,16O,28.96,16.71,32.39,false,0,none
4462,1H,28.79,16.82,33.33,false,0,none
4463,12C,29.56,18.7,31.119999999999997,false,0,none
4464,1H,29.24,19.75,30.91,false,0,none
4465,1H,30.34,18.89,31.88,false,0,none
4466,16O,30.14,18.2,29.92,false,0,none
4467,1H,30.72,17.48,30.21,false,0,none
4468,12C,34.56,41.08,27.540000000000003,false,0,none
4469,1H,35.65,40.98,27.33,false,0,none
4470,1H,34.22,40.17,28.06,false,0,none
4471,16O,33.93,41.14,26.3,false,0,none
4472,1H,34.68,41.36,25.74,false,0,none
4473,12C,34.35,42.33,28.36,false,0,none
4474,1H,34.74,42.09,29.37,false,0,none
4475,16O,32.99,42.62,28.71,false,0,none
4476,1H,32.53,42.84,27.9,false,0,none
4477,12C,35.01,43.63,27.86,false,0,none
4478,1H,35.62,43.33,26.98,false,0,none
4479,1H,34.26,44.39,27.56,false,0,none
4480,16O,35.79,44.22,28.92,false,0,none
4481,1H,36.55,43.64,28.83,false,0,none
4482,12C,50.10000000000001,1.47,44.71,false,0,none
4483,1H,49,1.2799999999999996,44.74,false,0,none
4484,1H,50.19,2.44,45.23,false,0,none
4485,16O,50.39,1.6500000000000015,43.32,false,0,none
4486,1H,51.34,1.7499999999999991,43.3,false,0,none
4487,12C,50.95,0.34000000000000086,45.36999999999999,false,0,none
4488,1H,50.85,0.6000000000000021,46.44,false,0,none
4489,16O,52.32999999999999,0.559999999999998,45.05,false,0,none
4490,1H,52.72,0.9500000000000018,45.84,false,0,none
4491,12C,50.57,-1.1299999999999992,45.09000000000001,false,0,none
4492,1H,49.47,-1.2899999999999987,44.99,false,0,none
4493,1H,51,-1.449999999999998,44.12,false,0,none
4494,16O,50.85,-1.9099999999999986,46.260000000000005,false,0,none
4495,1H,50.18,-1.6900000000000013,46.92000000000001,false,0,none
4496,12C,6.46,34.23,35.06,false,0,none
4497,1H,6.659999999999999,33.24,34.61,false,0,none
4498,1H,6.7200000000000015,34.13,36.14,false,0,none
4499,16O,5.089999999999998,34.32,34.86,false,0,none
4500,1H,4.750000000000001,35.2,34.67,false,0,none
4501,12C,7.169999999999999,35.49,34.59,false,0,none
4502,1H,8.16,35.47,35.1,false,0,none
4503,16O,6.560000000000002,36.67,35.05,false,0,none
4504,1H,7.23,37.07,35.61,false,0,none
4505,12C,7.399999999999999,35.39,33.07,false,0,none
4506,1H,7.340000000000002,34.31,32.83,false,0,none
4507,1H,6.599999999999998,35.87,32.47,false,0,none
4508,16O,8.66,36.02,32.68,false,0,none
4509,1H,8.64,36.9,33.07,false,0,none
4510,12C,45.53,6.370000000000002,2.650000000000002,false,0,none
4511,1H,45.93,5.49,2.110000000000002,false,0,none
4512,1H,46.1,7.169999999999999,2.13,false,0,none
4513,16O,45.82,6.260000000000001,4.069999999999999,false,0,none
4514,1H,45.87,5.309999999999999,4.240000000000002,false,0,none
4515,12C,44.08,6.599999999999998,2.4700000000000006,false,0,none
4516,1H,43.73,7.290000000000003,3.2700000000000022,false,0,none
4517,16O,43.39,5.34,2.5000000000000018,false,0,none
4518,1H,42.89,5.2299999999999995,3.309999999999998,false,0,none
4519,12C,43.85,7.299999999999997,1.1200000000000003,false,0,none
4520,1H,44.34,6.61,0.4100000000000017,false,0,none
4521,1H,42.75,7.460000000000001,1.0499999999999994,false,0,none
4522,16O,44.47,8.580000000000002,1.0300000000000016,false,0,none
4523,1H,44.3,8.850000000000001,0.1299999999999985,false,0,none
4524,12C,52,24.72,28.53,false,0,none
4525,1H,51.57,25.24,27.65,false,0,none
4526,1H,53.07,25.04,28.500000000000004,false,0,none
4527,16O,51.83,23.27,28.300000000000004,false,0,none
4528,1H,52.64,22.92,28.67,false,0,none
4529,12C,51.45,25.15,29.91,false,0,none
4530,1H,51.66,26.24,29.99,false,0,none
4531,16O,52.05,24.55,31.08,false,0,none
4532,1H,51.46,23.859999999999996,31.39,false,0,none
4533,12C,49.96,25.19,29.98,false,0,none
4534,1H,49.6,25.91,30.75,false,0,none
4535,1H,49.45,25.7,29.14,false,0,none
4536,16O,49.34,23.93,30.4,false,0,none
4537,1H,48.9,24.189999999999998,31.220000000000002,false,0,none
4538,12C,26.709999999999997,38.52,34.27,false,0,none
4539,1H,26.34,39.38,34.85,false,0,none
4540,1H,26.99,38.83,33.24,false,0,none
4541,16O,25.54,37.65,34.09,false,0,none
4542,1H,24.76,37.84,34.62,false,0,none
4543,12C,27.73,37.75,35.1,false,0,none
4544,1H,27.639999999999997,36.72,34.68,false,0,none
4545,16O,27.340000000000003,37.63999999999999,36.46,false,0,none
4546,1H,27.72,38.45,36.8,false,0,none
4547,12C,29.09,38.36,34.99,false,0,none
4548,1H,29.88,37.669999999999995,35.34,false,0,none
4549,1H,29.38,38.43999999999999,33.92,false,0,none
4550,16O,29.24,39.55,35.73,false,0,none
4551,1H,30.18,39.63,35.92,false,0,none
4552,12C,44.25,17.78,32.37,false,0,none
4553,1H,43.82,18.6,31.750000000000004,false,0,none
4554,1H,44.95,17.25,31.68,false,0,none
4555,16O,43.15,17,32.74,false,0,none
4556,1H,43.46,16.23,33.22,false,0,none
4557,12C,44.93999999999999,18.53,33.47,false,0,none
4558,1H,45.93,18.78,33.03,false,0,none
4559,16O,45.42,17.7,34.55,false,0,none
4560,1H,46.22,18.1,34.9,false,0,none
4561,12C,44.21,19.779999999999998,33.84,false,0,none
4562,1H,43.7,20.24,32.97,false,0,none
4563,1H,43.47999999999999,19.61,34.67,false,0,none
4564,16O,45.21,20.709999999999997,34.3,false,0,none
4565,1H,45.39,20.579999999999995,35.23,false,0,none
4566,12C,14.43,41.58,52.35,false,0,none
4567,1H,13.7,41.449999999999996,51.53000000000001,false,0,none
4568,1H,14.499999999999998,40.64,52.94,false,0,none
4569,16O,13.85,42.6,53.21,false,0,none
