signal_0,signal_1
-0.9987609761469525+0.049761391746238864i,-0.8900014026126909+0.04401145373211891i
0.4741386748069039-0.8804492686272669i,0.42252137282528335-0.783897630576821i
0.5081576365675535+0.8612635851294588i,0.45194538235067955+0.7666453947371454i
-0.999942320166746-0.010721408359812907i,-0.8893137562631847-0.009868224313966709i
0.5265090227815226-0.8501686779185667i,0.46824207776203586-0.7554479612627615i
0.45515001751713446+0.8904142693509025i,0.4039735548943187+0.7910327285424478i
-0.9974643040908674-0.07116497128158378i,-0.8853624102362444-0.06350293642552814i
0.5769525740566372-0.816776833291675i,0.5120653655577045-0.7243341166162034i
0.40047674510073267+0.9163064209242153i,0.354704844371026+0.8124196693839254i
-0.9913359963946426-0.13134809951985438i,-0.8781746340196277-0.11669488774386703i
0.6252847268838667-0.7803959345668661i,0.5538362109058647-0.6906817258735553i
0.3443379000308021+0.9388452856869922i,0.3043268625390521+0.8307386414032307i
-0.9815798240541027-0.19105054865457405i,-0.867789689170215-0.16924870141238815i
0.6713286063269814-0.7411591202195758i,0.5934078599444057-0.6546254210340916i
0.28693892638671664+0.9579483810673963i,0.2530306397389625+0.845933798588399i
-0.9682314904728747-0.25005383334491416i,-0.8542586352557446-0.22097214582618427i
0.7149157115482597-0.6992099801507194i,0.6306423516456943-0.616308294653652i
0.2284898797776112+0.9735457979349722i,0.20100989153459428+0.8579611900176786i
-0.9513398448230488-0.30814202689184583i,-0.8376440916898301-0.27167684714953233i
0.7558865324492382-0.6547020302092824i,0.6654110037867167-0.5758813275521838i
0.1692046586290044+0.9855804564380597i,0.1484602779611409+0.8667888792520849i
-0.930966703278174-0.36510255143718817i,-0.8180199565403988-0.3211789844266683i
0.7940911334092123-0.6077981503901981i,0.6975948617719933-0.53350278874332i
0.10930022140636059+0.9940083148915532i,0.09557865824728418+0.8723970175938188i
-0.90718662279259-0.42072695590733467i,-0.7954710835535769-0.3692999646886775i
0.82938970198526-0.5586699887634694i,0.7270851087311427-0.48933760999172976i
0.048995792640221636+0.9987985309505686i,0.042562343884675016+0.8747778711070511i
-0.8800866282549773-0.47481167885472i,-0.7700929187913432-0.41586707554632557i
0.861653060565778-0.5074973333159027i,0.753783435469352-0.44355673749292335i
-0.01148793934148934+0.9999335744801872i,-0.010391647086105916+0.8739358014767425i
-0.8497658940146096-0.5271587934053537i,-0.7419910984328976-0.4607141128552269i
0.8907631391050991-0.4544674540042354i,0.7776023690091495-0.3963364632496642i
-0.07192963003803332+0.9974092917082269i,-0.06308733172015667+0.8698872009586237i
-0.8163353809458006-0.5775767315862341i,-0.7112810094324404-0.5036819811452932i
0.9166134072091877-0.39977441742746656i,0.7984655586265087-0.3478577387866242i
-0.1321080888017318+0.9912349204262649i,-0.11533049691691681+0.862660381850527i
-0.779917430378727-0.6258809853819113i,-0.6780873148640235-0.5446192646208641i
0.9391092639911609-0.34361837662639505i,0.8163080184533436-0.29830547390369655i
-0.19180308830080717+0.9814330561832867i,-0.16692942448418135+0.8522954210885045i
-0.7406453163826648-0.6718947819546377i,-0.6425434459127684-0.583382766659524i
0.9581683842699338-0.28620483860939067i,0.8310763258891908-0.2478678232150833i
-0.2507961704568997+0.9680395695956723i,-0.21769560377713468+0.8388439607428978i
-0.698662758040095-0.7154497305570868i,-0.604791062593159-0.6198380158682432i
0.9737210198450496-0.22774391228494223i,0.8427287752391263-0.1967354632579235i
-0.30887144590787785+0.9511034750761372i,-0.26744442923078426+0.8223689653560379i
-0.6541233934965416-0.756386438770219i,-0.5649794853874748-0.6538597368917608i
0.9857102547451585-0.16844953955322783i,0.851235486169877-0.14510086297922073i
-0.3658163840702468+0.930686751462015i,-0.3159958801735123+0.8029444372269544i
-0.6071902177108993-0.7945550958111267i,-0.5232651001009563-0.6853322843118309i
0.9940922135160487-0.10853871237057904i,0.8565784667521988-0.09315755042452205i
-0.4214225909098727+0.9068641151993169i,-0.36317518038795044+0.7806550909055563i
-0.558034985963836-0.8298160207762055i,-0.47981073832497323-0.714150038125023i
0.9988362217859736-0.04823067865204862i,0.8587516310346994-0.041099378454895225i
-0.4754865715747082+0.8797227469126021i,-0.4088134349744538+0.7555959883126413i
-0.5068375853071803-0.8620401738133119i,-0.4347850359832343-0.7402177594416453i
0.9999249185206923+0.012253860081861885i,0.8577607712688539+0.010880207689068545i
-0.5278104750986148+0.8493619723613097i,-0.4527482421696247+0.7278721360466879i
-0.45378537625451404-0.891109628352242i,-0.3883617725113751-0.7634509052071276i
0.9973543195574002+0.07269355637804667i,0.8536234850811715+0.06258889817602294i
-0.5782028184509863+0.815892898950107i,-0.49482427787891226+0.6975980465795381i
-0.39907250712210607-0.9169180026653666i,-0.34071919328394845-0.7837759009108426i
0.9911338321850572+0.1328672268874766i,0.8463690580599993+0.11383623895477168i
-0.6264791872824615+0.7794380091234743i,-0.5348938507969669+0.6648972651745825i
-0.3428992035293961-0.9393708491790975i,-0.29203931795747906-0.801130370413903i
0.9812862207177475+0.19255466180132935i,0.8360383023956633+0.16443434197686507i
-0.6724629108022933+0.7401307121325242i,-0.5728174261122612+0.6299018644866312i
-0.2854710356591633-0.9583860001114726i,-0.24250723744053473-0.8154633221963853i
0.9678475231870589+0.2515374307243809i,0.8226833523793696+0.21419858259100183i
-0.7159857083176222+0.6981148558143992i,-0.6084641159213847+0.592751908918624i
-0.22699816595888028-0.9738938681709722i,-0.19231040223552745-0.8267352914964686i
0.9508669194583542+0.3095996820365061i,0.8063674177297092+0.26294828149034977i
-0.7568883050685895+0.6535442001709235i,-0.6417121346161048+0.5535948909188867i
-0.1676945800363544-0.9858377012161412i,-0.14163790491740802-0.83491843798587i
0.9304065512535715+0.3665289328169692i,0.7871644958742803+0.3105073686645277i
-0.7950210151055987+0.6065818546729875i,-0.672449217648224+0.5125851415015488i
-0.10777730356424259-0.9941737899440701i,-0.09067975952628675-0.8399965987998962i
0.9065412947391911+0.422116846440721i,0.7651590444681522+0.35670502688846867i
-0.830244289075652+0.5573996813498874i,-0.7005730022257528+0.4698832173628172i
-0.047465608059227726-0.9988716278476841i,-0.03962618065082544-0.8419652969134052i
0.8793584865116019+0.4761599950010332i,0.7404456155785248+0.4013763123701383i
-0.862429224913089+0.5061776658480567i,-0.7259913686474933+0.4256552670457196i
0.013019791557620508-0.9999140228564668i,0.011333135032383585-0.8408317050266552i
0.8489576039826415+0.5284606037683292i,0.7131284531072893+0.44436275027756494i
-0.8914580395658248+0.45310325876084734i,-0.7486227411408423+0.38007237867651156i
0.07345754468273491-0.9972971602520597i,0.06200972201817712-0.8366145652963487i
0.8154499013349625+0.5788272749608148i,0.6833210551583002+0.4855129029726484i
-0.9172245000307726+0.39837068963980693i,-0.7683963472284916+0.3333099118560596i
0.1336264750782583-0.9910306166284937i,0.11221705131944008-0.829344065416252i
0.7789580023794717+0.6270756881782154i,0.6511457031840622+0.5246829088942949i
-0.93963431212104+0.3421802561978795i,-0.785252434815432+0.2855468163393629i
0.1933063902821508-0.9811373248459654i,0.16177122523074694-0.8190616717181466i
0.7396154518048095+0.6730292749353337i,0.6167329598670397+0.5617369901559452i
-0.9586054655421846+0.2847375913057397i,-0.7991424463533661+0.23696494017582456i
0.2522788874180998-0.9676534901064116i,0.21049165889218524-0.8058199201273611i
0.6975662264611047+0.7165198648269282i,0.5802211378027695+0.5965479270518855i
-0.9740685340146955+0.22625291046373902i,-0.8100291496093311+0.18774833001181648i
0.31032815245631196-0.9506284574580077i,0.2582017460991928-0.7896821659660482i
0.6529642084664941+0.7573883009592192i,0.5417557411557208+0.6289974978031668i
-0.9859669293443788+0.16694024250339495i,-0.8178867247348875+0.13808252627501955i
0.3672417500002412-0.93012453121347i,0.30472950687620737-0.7707222937520009i
0.6059726220646131+0.7954850223958141i,0.5014888825535007+0.65897688201531i
-0.9942571085108629+0.10701664633372371i,-0.8227008075023499+0.08815385596789979i
0.4228114007089658-0.9062167469430102i,0.34990821441420944-0.7490243882904049i
0.5567634362939169+0.8306706114865473i,0.4595786775703662+0.6863870264674955i
-0.9989087330163647+0.04670141659879032i,-0.8244684887450171+0.03814872579418884i
0.47683374351018804-0.8789925968763527i,0.393576999062397-0.724682368499491i
0.5055167356548042+0.8628163040762427i,0.41618861922721295+0.7111389720050005i
-0.999904779911571-0.013784718846571788i,-0.8231982702070766-0.01174708167125707i
0.5291110798144808-0.8485517097187228i,0.4355814271639174-0.6977995855487837i
0.4524200610776345+0.8918044607262607i,0.37148693500092356+0.7331541404620283i
-0.9972416040923269-0.07422040670597822i,-0.8189099771767562-0.061349106083147704i
0.5794520970072765-0.8150054860525449i,0.475774052632811-0.668488387018988i
0.3976677236034123+0.9175289972243537i,0.3256459288924851+0.7523645807025567i
-0.9909289516391532-0.1343844782995583i,-0.8116346284414442-0.11047489904549908i
0.6276725685709283-0.778476690659121i,0.5140149392845704-0.6368696489163496i
0.3414600932887703+0.939895772807356i,0.27884131114897037+0.7687131730279335i
-0.980989924150775-0.19405675894640206i,-0.8014142642662756-0.158944702843735i
0.6735960282747013-0.7390990032522194i,0.5501721520548578-0.6030722774899863i
0.2840028659375562+0.9588229346759714i,0.2312515182702066+0.7821537913658625i
-0.9674608942021825-0.2530188737093988i,-0.7883017332565654-0.20658211563697781i
0.7170544159654377-0.6970165292676948i,0.5841222153705606-0.5672326829081638i
0.22550631034247237+0.9742412175408903i,0.1830570259559631+0.7926514228199669i
-0.9503913722366197-0.3110550465537845i,-0.7723604391191944-0.25321474062299487i
0.7578886925955932-0.6523832724994396i,0.6157505370716357-0.5294942269487989i
0.16618449879153613+0.9860941971040227i,0.1344396576646219+0.8001822443271626i
-0.92984382537861-0.36795288999482356i,-0.7536640484888093-0.2986748167617485i
0.7959494222378931-0.6053625715115943i,0.6449517964241265-0.4900066469496872i
0.10625452365538074+0.9943384965472104i,0.08558189145810734+0.8047336563366921i
-0.9058934488310892-0.4235041823448495i,-0.7322961611294934-0.3427998287267272i
0.8310973189566907-0.5561265018895026i,0.67163029490979-0.4489254583450138i
0.045935702922350774+0.9989439452727665i,0.03666616780193349+0.806304273591223i
-0.8786278906932357-0.47750562971527843i,-0.7083499439616203-0.38543309384426905i
0.8632037565347153-0.5048552465169218i,0.6957002686282887-0.4064113381862816i
-0.014551222411208264+0.9998936893149157i,-0.012125799027393473+0.8049038732560108i
-0.8481469312060443-0.5297596099849922i,-0.6819277304967711-0.4264243238813399i
0.8921512391898222-0.45173643618399767i,0.7170861613023326-0.36262949210800416i
-0.0749848961582601+0.9971842530180725i,-0.06061370330207819+0.800553300806539i
-0.8145621175994675-0.5800748960124852i,-0.6531405873898151-0.4656301596497715i
0.9178338315591292-0.39696446293910026i,0.7357228570329958-0.31774900725022664i
-0.13514415700972104+0.9908255517562523i,-0.10861932138142695+0.7932843342450627i
-0.777996355877427-0.6282673554451335i,-0.6221078499357932-0.5029146765098557i
0.9401575463769805-0.34073976869735584i,0.7515558721126332-0.2719421936923006i
-0.19480884788993258+0.9808408556470558i,-0.15596717388722703+0.7831395073767348i
-0.7385834610345892-0.6741606245645784i,-0.588956628450636-0.5381498589786087i
0.9590406884279988-0.2832681117092619i,0.7645415053647343-0.22538391698406174i
-0.2537606216370725+0.9672667043930259i,-0.20248517403075453+0.7701718930290946i
-0.6964676673509136-0.7175867537022442i,-0.5538212875779367-0.571216042776044i
0.9744141535165151-0.22475981357379876i,0.7746469466425322-0.17825092438209808i
-0.31178374006005655+0.9501527735620197i,-0.2480052596722692+0.7544448472504129i
-0.6518031005560914-0.7583868218630458i,-0.5168429006582159-0.6020023227771635i
0.986221681358266-0.1654289895516418i,0.7818503432828328-0.1307211674104945i
-0.36866586344772895+0.9295616927959482i,-0.2923640067685372+0.7360317156678561i
-0.6047532137955226-0.7964115183080251i,-0.4781686813833483-0.6304069254772052i
0.9944200614688872-0.10549276499520122i,0.7861408244746722-0.08297312336619209i
-0.42419882764107175+0.9055688166131676i,-0.33540322194816063+0.7150155033268166i
-0.5554901894619535-0.8315216889675727i,-0.43795139503546915-0.6563375447218734i
0.9989792912957409-0.04517048076301804i,0.7875184836654624-0.03518511838021034i
-0.47817940582468826+0.8782619486432808i,-0.37697051204608784+0.6914885094677631i
-0.504194309081817-0.8635888456856036i,-0.3963487516767407-0.6797116396023696i
0.999882686014385+0.01531710947364242i,0.7859943192892623+0.012465345373328869i
-0.5304100522497276+0.8477410203035392i,-0.4169198285293416+0.6655519288247818i
-0.4510532935622178-0.8924956364310624i,-0.35352278371474083-0.700456693567955i
0.9971269395878665+0.07574864709448395i,0.7815901342619532+0.059802255757754046i
-0.580699625166542+0.8141177250927412i,-0.4551119848536784+0.6373154211522526i
-0.39626161621297945-0.9181362747559922i,-0.30963921031577746-0.7185104339629715i
0.9907221368653991+0.1359029786077275i,0.7743383948447418+0.10665174752034i
-0.6288640863214561+0.7775151098409648i,-0.49141514490553584+0.6068966507994128i
-0.3400197910577933-0.940416926928533i,-0.26486679117708245-0.7338210113528048i
0.9806917166761439+0.19555996497697692i,0.76428204963226+0.15284274742991136i
-0.6747271744577916+0.7380671244109784i,-0.5257052808051006+0.574420798259934i
-0.282533639038948-0.9592560553241087i,-0.2193766721967486-0.7463471381623094i
0.9670723860531537+0.2545012872356138i,0.7514743095716475+0.19820760528891956i
-0.7181210503564186+0.6959181314992301i,-0.5578665984743048+0.5400200457217084i
-0.2240135348010152-0.97458471681814i,-0.1733417255985728-0.7560581863101917i
0.9499139859013854+0.31251124544051667i,0.7359783900654786+0.24258270847062638i
-0.7588869110552643+0.6512223783303379i,-0.5877919295061789+0.5038330387321696i
-0.16467363680993857-0.986346815088289i,-0.12693588707709638-0.7629342436832479i
0.9292793086013789+0.36937754804127865i,0.7178672163522153+0.2858090777080265i
-0.7968755709999996+0.604143432178446i,-0.6153830880104949+0.4660043261761481i
-0.10473110362495996-0.9944993059029263i,-0.0803334925261773-0.7669661294544693i
0.9052438682160936+0.4248920887761728i,0.6972230934943064+0.3277329419457472i
-0.8319480079991406+0.5548535817812017i,-0.6405511912531663+0.4266837808352947i
-0.0444052991914935-0.9990123546445441i,-0.033708616902356596-0.7681553684086693i
0.8778956241418465+0.4788517082517536i,0.6741373424339486+0.3682062901591029i
-0.8639758719856048+0.5035332068369174i,-0.6632169430533261+0.386026002861624i
0.016083009936769588-0.9998694454916512i,0.012765582247228976-0.766514124597032i
0.8473346592146724+0.5310589374190462i,0.6487099036997837+0.407087398144328i
-0.8928419547228702+0.4503701178922902i,-0.6833108790519724+0.3441897085511757i
0.07651246250869798-0.9970674418595916i,0.058917514094625194-0.762065094797683i
0.813672813450098+0.5813227202255156i,0.6210489104654227+0.4442413283922519i
-0.9184406187368193+0.3955588690364058i,-0.7007735731182541+0.30133710684818055i
0.13666191266289757-0.9906165978790995i,0.10457779422146675-0.7548413624127585i
0.7770332747566822+0.6294591127982222i,0.5912702327696103+0.47954040127155284i
-0.9406781839035557+0.33930004591626994i,-0.7155558043142225+0.2576332660444658i
0.19631123922665067-0.9805405208705802i,0.1495798722840366-0.7448862125823523i
0.7375501281211428+0.6752919565994522i,0.5594969948099078+0.5128646358689114i
-0.9594732702784529+0.2817995316794282i,-0.7276186839947475+0.21324547316343206i
0.2552421512649401-0.96687608495145i,0.19376064530590356-0.7322529094414142i
0.6953678649148508+0.7186535230913618i,0.5258590673161457+0.544102158959735i
-0.9747570959118241+0.22326775353000594i,-0.7369337427760163+0.16834258853282824i
0.31323898693158225-0.9496732960926911i,0.2369610543205495-0.71700443658787i
0.6506408541174228+0.7593851275504401i,0.4904925370949651+0.5731495807150114i
-0.9864737285613411+0.16391891265545283i,-0.7434829772630935+0.1230943980553699i
0.37008950269902935-0.9289951091184608i,0.27902666216231325-0.6992132019663166i
0.6035327773925085+0.7973377097854937i,0.45353915591403643+0.5999123358863817i
-0.9945802903800315+0.10397020034212621i,-0.7472588565838425+0.07767096568151172i
